발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2015,남녀전체,13. C56,난소,20-24세,41,1.2
2015,남녀전체,13. C56,난소,25-29세,50,1.6
2015,남녀전체,13. C56,난소,30-34세,81,2.1
2015,남녀전체,13. C56,난소,35-39세,105,2.7
2015,남녀전체,13. C56,난소,40-44세,196,4.4
2015,남녀전체,13. C56,난소,45-49세,351,8
2015,남녀전체,13. C56,난소,50-54세,404,9.5
2015,남녀전체,13. C56,난소,55-59세,299,7.7
2015,남녀전체,13. C56,난소,60-64세,234,8.6
2015,남녀전체,13. C56,난소,65-69세,203,9.6
2015,남녀전체,13. C56,난소,70-74세,194,10.9
2015,남녀전체,13. C56,난소,75-79세,142,10.5
2015,남녀전체,13. C56,난소,80-84세,83,10.5
2015,남녀전체,13. C56,난소,85세이상,65,12.6
2015,남녀전체,13. C56,난소,연령전체,2507,4.9
2015,남자,13. C56,난소,00-04세,0,
2015,남자,13. C56,난소,05-09세,0,
2015,남자,13. C56,난소,10-14세,0,
2015,남자,13. C56,난소,15-19세,0,
2015,남자,13. C56,난소,20-24세,0,
2015,남자,13. C56,난소,25-29세,0,
2015,남자,13. C56,난소,30-34세,0,
2015,남자,13. C56,난소,35-39세,0,
2015,남자,13. C56,난소,40-44세,0,
2015,남자,13. C56,난소,45-49세,0,
2015,남자,13. C56,난소,50-54세,0,
2015,남자,13. C56,난소,55-59세,0,
2015,남자,13. C56,난소,60-64세,0,
2015,남자,13. C56,난소,65-69세,0,
2015,남자,13. C56,난소,70-74세,0,
2015,남자,13. C56,난소,75-79세,0,
2015,남자,13. C56,난소,80-84세,0,
2015,남자,13. C56,난소,85세이상,0,
2015,남자,13. C56,난소,연령전체,0,
2015,여자,13. C56,난소,00-04세,2,0.2
2015,여자,13. C56,난소,05-09세,3,0.3
2015,여자,13. C56,난소,10-14세,21,1.7
2015,여자,13. C56,난소,15-19세,33,2.1
2015,여자,13. C56,난소,20-24세,41,2.5
2015,여자,13. C56,난소,25-29세,50,3.3
2015,여자,13. C56,난소,30-34세,81,4.4
2015,여자,13. C56,난소,35-39세,105,5.5
2015,여자,13. C56,난소,40-44세,196,9.1
2015,여자,13. C56,난소,45-49세,351,16.3
2015,여자,13. C56,난소,50-54세,404,19.2
2015,여자,13. C56,난소,55-59세,299,15.4
2015,여자,13. C56,난소,60-64세,234,16.9
2015,여자,13. C56,난소,65-69세,203,18.5
2015,여자,13. C56,난소,70-74세,194,19.7
2015,여자,13. C56,난소,75-79세,142,17.6
2015,여자,13. C56,난소,80-84세,83,15.8
2015,여자,13. C56,난소,85세이상,65,16.8
2015,여자,13. C56,난소,연령전체,2507,9.8
2016,남녀전체,13. C56,난소,00-04세,0,
2016,남녀전체,13. C56,난소,05-09세,4,0.2
2016,남녀전체,13. C56,난소,10-14세,13,0.5
2016,남녀전체,13. C56,난소,15-19세,32,1
2016,남녀전체,13. C56,난소,20-24세,51,1.4
2016,남녀전체,13. C56,난소,25-29세,56,1.8
2016,남녀전체,13. C56,난소,30-34세,75,2.1
2016,남녀전체,13. C56,난소,35-39세,111,2.8
2016,남녀전체,13. C56,난소,40-44세,229,5.4
2016,남녀전체,13. C56,난소,45-49세,328,7.4
2016,남녀전체,13. C56,난소,50-54세,408,9.8
2016,남녀전체,13. C56,난소,55-59세,394,9.7
2016,남녀전체,13. C56,난소,60-64세,291,9.8
2016,남녀전체,13. C56,난소,65-69세,205,9.4
2016,남녀전체,13. C56,난소,70-74세,164,9.3
2016,남녀전체,13. C56,난소,75-79세,142,10.1
2016,남녀전체,13. C56,난소,80-84세,104,12
2016,남녀전체,13. C56,난소,85세이상,83,14.9
2016,남녀전체,13. C56,난소,연령전체,2690,5.3
2016,남자,13. C56,난소,00-04세,0,
2016,남자,13. C56,난소,05-09세,0,
2016,남자,13. C56,난소,10-14세,0,
2016,남자,13. C56,난소,15-19세,0,
2016,남자,13. C56,난소,20-24세,0,
2016,남자,13. C56,난소,25-29세,0,
2016,남자,13. C56,난소,30-34세,0,
2016,남자,13. C56,난소,35-39세,0,
2016,남자,13. C56,난소,40-44세,0,
2016,남자,13. C56,난소,45-49세,0,
2016,남자,13. C56,난소,50-54세,0,
2016,남자,13. C56,난소,55-59세,0,
2016,남자,13. C56,난소,60-64세,0,
2016,남자,13. C56,난소,65-69세,0,
2016,남자,13. C56,난소,70-74세,0,
2016,남자,13. C56,난소,75-79세,0,
2016,남자,13. C56,난소,80-84세,0,
2016,남자,13. C56,난소,85세이상,0,
2016,남자,13. C56,난소,연령전체,0,
2016,여자,13. C56,난소,00-04세,0,
2016,여자,13. C56,난소,05-09세,4,0.4
2016,여자,13. C56,난소,10-14세,13,1.1
2016,여자,13. C56,난소,15-19세,32,2.1
2016,여자,13. C56,난소,20-24세,51,3.1
2016,여자,13. C56,난소,25-29세,56,3.7
2016,여자,13. C56,난소,30-34세,75,4.3
2016,여자,13. C56,난소,35-39세,111,5.7
2016,여자,13. C56,난소,40-44세,229,10.9
2016,여자,13. C56,난소,45-49세,328,14.9
2016,여자,13. C56,난소,50-54세,408,19.9
2016,여자,13. C56,난소,55-59세,394,19.3
2016,여자,13. C56,난소,60-64세,291,19.3
2016,여자,13. C56,난소,65-69세,205,18
2016,여자,13. C56,난소,70-74세,164,16.9
2016,여자,13. C56,난소,75-79세,142,17
2016,여자,13. C56,난소,80-84세,104,18.4
2016,여자,13. C56,난소,85세이상,83,19.9
2016,여자,13. C56,난소,연령전체,2690,10.5
2017,남녀전체,13. C56,난소,00-04세,1,0
2017,남녀전체,13. C56,난소,05-09세,12,0.5
2017,남녀전체,13. C56,난소,10-14세,17,0.7
2017,남녀전체,13. C56,난소,15-19세,33,1.1
2017,남녀전체,13. C56,난소,20-24세,46,1.3
2017,남녀전체,13. C56,난소,25-29세,54,1.7
2017,남녀전체,13. C56,난소,30-34세,85,2.5
2017,남녀전체,13. C56,난소,35-39세,108,2.7
2017,남녀전체,13. C56,난소,40-44세,208,5.1
2017,남녀전체,13. C56,난소,45-49세,400,8.8
2017,남녀전체,13. C56,난소,50-54세,394,9.6
2017,남녀전체,13. C56,난소,55-59세,384,9.1
2017,남녀전체,13. C56,난소,60-64세,287,9
2017,남녀전체,13. C56,난소,65-69세,189,8.4
2017,남녀전체,13. C56,난소,70-74세,199,11.3
2017,남녀전체,13. C56,난소,75-79세,159,10.6
2017,남녀전체,13. C56,난소,80-84세,113,12.2
2017,남녀전체,13. C56,난소,85세이상,69,11.4
2017,남녀전체,13. C56,난소,연령전체,2758,5.4
2017,남자,13. C56,난소,00-04세,0,
2017,남자,13. C56,난소,05-09세,0,
2017,남자,13. C56,난소,10-14세,0,
2017,남자,13. C56,난소,15-19세,0,
2017,남자,13. C56,난소,20-24세,0,
2017,남자,13. C56,난소,25-29세,0,
2017,남자,13. C56,난소,30-34세,0,
2017,남자,13. C56,난소,35-39세,0,
2017,남자,13. C56,난소,40-44세,0,
2017,남자,13. C56,난소,45-49세,0,
2017,남자,13. C56,난소,50-54세,0,
2017,남자,13. C56,난소,55-59세,0,
2017,남자,13. C56,난소,60-64세,0,
2017,남자,13. C56,난소,65-69세,0,
2017,남자,13. C56,난소,70-74세,0,
2017,남자,13. C56,난소,75-79세,0,
2017,남자,13. C56,난소,80-84세,0,
2017,남자,13. C56,난소,85세이상,0,
2017,남자,13. C56,난소,연령전체,0,
2017,여자,13. C56,난소,00-04세,1,0.1
2017,여자,13. C56,난소,05-09세,12,1
2017,여자,13. C56,난소,10-14세,17,1.5
2017,여자,13. C56,난소,15-19세,33,2.3
2017,여자,13. C56,난소,20-24세,46,2.8
2017,여자,13. C56,난소,25-29세,54,3.5
2017,여자,13. C56,난소,30-34세,85,5.2
2017,여자,13. C56,난소,35-39세,108,5.5
2017,여자,13. C56,난소,40-44세,208,10.3
2017,여자,13. C56,난소,45-49세,400,17.8
2017,여자,13. C56,난소,50-54세,394,19.5
2017,여자,13. C56,난소,55-59세,384,18.2
2017,여자,13. C56,난소,60-64세,287,17.8
2017,여자,13. C56,난소,65-69세,189,16.1
2017,여자,13. C56,난소,70-74세,199,20.7
2017,여자,13. C56,난소,75-79세,159,18
2017,여자,13. C56,난소,80-84세,113,18.8
2017,여자,13. C56,난소,85세이상,69,15.4
2017,여자,13. C56,난소,연령전체,2758,10.8
2018,남녀전체,13. C56,난소,00-04세,1,0
2018,남녀전체,13. C56,난소,05-09세,2,0.1
2018,남녀전체,13. C56,난소,10-14세,16,0.7
2018,남녀전체,13. C56,난소,15-19세,20,0.7
2018,남녀전체,13. C56,난소,20-24세,57,1.7
2018,남녀전체,13. C56,난소,25-29세,54,1.6
2018,남녀전체,13. C56,난소,30-34세,77,2.4
2018,남녀전체,13. C56,난소,35-39세,140,3.5
2018,남녀전체,13. C56,난소,40-44세,235,5.9
2018,남녀전체,13. C56,난소,45-49세,403,8.9
2018,남녀전체,13. C56,난소,50-54세,397,9.6
2018,남녀전체,13. C56,난소,55-59세,406,9.5
2018,남녀전체,13. C56,난소,60-64세,321,9.5
2018,남녀전체,13. C56,난소,65-69세,231,9.8
2018,남녀전체,13. C56,난소,70-74세,210,11.6
2018,남녀전체,13. C56,난소,75-79세,184,11.6
2018,남녀전체,13. C56,난소,80-84세,104,10.5
2018,남녀전체,13. C56,난소,85세이상,95,14.5
2018,남녀전체,13. C56,난소,연령전체,2953,5.8
2018,남자,13. C56,난소,00-04세,0,
2018,남자,13. C56,난소,05-09세,0,
2018,남자,13. C56,난소,10-14세,0,
2018,남자,13. C56,난소,15-19세,0,
2018,남자,13. C56,난소,20-24세,0,
2018,남자,13. C56,난소,25-29세,0,
2018,남자,13. C56,난소,30-34세,0,
2018,남자,13. C56,난소,35-39세,0,
2018,남자,13. C56,난소,40-44세,0,
2018,남자,13. C56,난소,45-49세,0,
2018,남자,13. C56,난소,50-54세,0,
2018,남자,13. C56,난소,55-59세,0,
2018,남자,13. C56,난소,60-64세,0,
2018,남자,13. C56,난소,65-69세,0,
2018,남자,13. C56,난소,70-74세,0,
2018,남자,13. C56,난소,75-79세,0,
2018,남자,13. C56,난소,80-84세,0,
2018,남자,13. C56,난소,85세이상,0,
2018,남자,13. C56,난소,연령전체,0,
2018,여자,13. C56,난소,00-04세,1,0.1
2018,여자,13. C56,난소,05-09세,2,0.2
2018,여자,13. C56,난소,10-14세,16,1.4
2018,여자,13. C56,난소,15-19세,20,1.5
2018,여자,13. C56,난소,20-24세,57,3.5
2018,여자,13. C56,난소,25-29세,54,3.4
2018,여자,13. C56,난소,30-34세,77,4.9
2018,여자,13. C56,난소,35-39세,140,7.1
2018,여자,13. C56,난소,40-44세,235,12
2018,여자,13. C56,난소,45-49세,403,18.1
2018,여자,13. C56,난소,50-54세,397,19.3
2018,여자,13. C56,난소,55-59세,406,19
2018,여자,13. C56,난소,60-64세,321,18.8
2018,여자,13. C56,난소,65-69세,231,19
2018,여자,13. C56,난소,70-74세,210,21.4
2018,여자,13. C56,난소,75-79세,184,19.9
2018,여자,13. C56,난소,80-84세,104,16.4
2018,여자,13. C56,난소,85세이상,95,19.7
2018,여자,13. C56,난소,연령전체,2953,11.5
2019,남녀전체,13. C56,난소,00-04세,1,0.1
2019,남녀전체,13. C56,난소,05-09세,4,0.2
2019,남녀전체,13. C56,난소,10-14세,8,0.3
2019,남녀전체,13. C56,난소,15-19세,36,1.3
2019,남녀전체,13. C56,난소,20-24세,50,1.5
2019,남녀전체,13. C56,난소,25-29세,71,2.1
2019,남녀전체,13. C56,난소,30-34세,58,1.8
2019,남녀전체,13. C56,난소,35-39세,130,3.3
2019,남녀전체,13. C56,난소,40-44세,202,5.2
2019,남녀전체,13. C56,난소,45-49세,359,8
2019,남녀전체,13. C56,난소,50-54세,432,10.1
2019,남녀전체,13. C56,난소,55-59세,420,9.9
2019,남녀전체,13. C56,난소,60-64세,338,9.4
2019,남녀전체,13. C56,난소,65-69세,232,9.5
2019,남녀전체,13. C56,난소,70-74세,210,11
2019,남녀전체,13. C56,난소,75-79세,171,10.7
2019,남녀전체,13. C56,난소,80-84세,126,11.9
2019,남녀전체,13. C56,난소,85세이상,81,11.4
2019,남녀전체,13. C56,난소,연령전체,2929,5.7
2019,남자,13. C56,난소,00-04세,0,
2019,남자,13. C56,난소,05-09세,0,
2019,남자,13. C56,난소,10-14세,0,
2019,남자,13. C56,난소,15-19세,0,
2019,남자,13. C56,난소,20-24세,0,
2019,남자,13. C56,난소,25-29세,0,
2019,남자,13. C56,난소,30-34세,0,
2019,남자,13. C56,난소,35-39세,0,
2019,남자,13. C56,난소,40-44세,0,
2019,남자,13. C56,난소,45-49세,0,
2019,남자,13. C56,난소,50-54세,0,
2019,남자,13. C56,난소,55-59세,0,
2019,남자,13. C56,난소,60-64세,0,
2019,남자,13. C56,난소,65-69세,0,
2019,남자,13. C56,난소,70-74세,0,
2019,남자,13. C56,난소,75-79세,0,
2019,남자,13. C56,난소,80-84세,0,
2019,남자,13. C56,난소,85세이상,0,
2019,남자,13. C56,난소,연령전체,0,
2019,여자,13. C56,난소,00-04세,1,0.1
2019,여자,13. C56,난소,05-09세,4,0.4
2019,여자,13. C56,난소,10-14세,8,0.7
2019,여자,13. C56,난소,15-19세,36,2.8
2019,여자,13. C56,난소,20-24세,50,3.1
2019,여자,13. C56,난소,25-29세,71,4.4
2019,여자,13. C56,난소,30-34세,58,3.8
2019,여자,13. C56,난소,35-39세,130,6.7
2019,여자,13. C56,난소,40-44세,202,10.6
2019,여자,13. C56,난소,45-49세,359,16.3
2019,여자,13. C56,난소,50-54세,432,20.5
2019,여자,13. C56,난소,55-59세,420,19.8
2019,여자,13. C56,난소,60-64세,338,18.5
2019,여자,13. C56,난소,65-69세,232,18.3
2019,여자,13. C56,난소,70-74세,210,20.6
2019,여자,13. C56,난소,75-79세,171,18.4
2019,여자,13. C56,난소,80-84세,126,18.8
2019,여자,13. C56,난소,85세이상,81,15.5
2019,여자,13. C56,난소,연령전체,2929,11.4
2020,남녀전체,13. C56,난소,00-04세,1,0.1
2020,남녀전체,13. C56,난소,05-09세,8,0.3
2020,남녀전체,13. C56,난소,10-14세,11,0.5
2020,남녀전체,13. C56,난소,15-19세,27,1.1
2020,남녀전체,13. C56,난소,20-24세,39,1.2
2020,남녀전체,13. C56,난소,25-29세,66,1.9
2020,남녀전체,13. C56,난소,30-34세,79,2.5
2020,남녀전체,13. C56,난소,35-39세,112,3
2020,남녀전체,13. C56,난소,40-44세,217,5.6
2020,남녀전체,13. C56,난소,45-49세,366,8.4
2020,남녀전체,13. C56,난소,50-54세,403,9.3
2020,남녀전체,13. C56,난소,55-59세,409,9.7
2020,남녀전체,13. C56,난소,60-64세,361,9.5
2020,남녀전체,13. C56,난소,65-69세,223,8.5
2020,남녀전체,13. C56,난소,70-74세,196,9.8
2020,남녀전체,13. C56,난소,75-79세,185,11.5
2020,남녀전체,13. C56,난소,80-84세,138,12.4
2020,남녀전체,13. C56,난소,85세이상,106,13.5
2020,남녀전체,13. C56,난소,연령전체,2947,5.7
2020,남자,13. C56,난소,00-04세,0,
2020,남자,13. C56,난소,05-09세,0,
2020,남자,13. C56,난소,10-14세,0,
2020,남자,13. C56,난소,15-19세,0,
2020,남자,13. C56,난소,20-24세,0,
2020,남자,13. C56,난소,25-29세,0,
2020,남자,13. C56,난소,30-34세,0,
2020,남자,13. C56,난소,35-39세,0,
2020,남자,13. C56,난소,40-44세,0,
2020,남자,13. C56,난소,45-49세,0,
2020,남자,13. C56,난소,50-54세,0,
2020,남자,13. C56,난소,55-59세,0,
2020,남자,13. C56,난소,60-64세,0,
2020,남자,13. C56,난소,65-69세,0,
2020,남자,13. C56,난소,70-74세,0,
2020,남자,13. C56,난소,75-79세,0,
2020,남자,13. C56,난소,80-84세,0,
2020,남자,13. C56,난소,85세이상,0,
2020,남자,13. C56,난소,연령전체,0,
2020,여자,13. C56,난소,00-04세,1,0.1
2020,여자,13. C56,난소,05-09세,8,0.7
2020,여자,13. C56,난소,10-14세,11,1
2020,여자,13. C56,난소,15-19세,27,2.2
2020,여자,13. C56,난소,20-24세,39,2.5
2020,여자,13. C56,난소,25-29세,66,4
2020,여자,13. C56,난소,30-34세,79,5.2
2020,여자,13. C56,난소,35-39세,112,6
2020,여자,13. C56,난소,40-44세,217,11.4
2020,여자,13. C56,난소,45-49세,366,17
2020,여자,13. C56,난소,50-54세,403,18.8
2020,여자,13. C56,난소,55-59세,409,19.5
2020,여자,13. C56,난소,60-64세,361,18.7
2020,여자,13. C56,난소,65-69세,223,16.4
2020,여자,13. C56,난소,70-74세,196,18.4
2020,여자,13. C56,난소,75-79세,185,20.1
2020,여자,13. C56,난소,80-84세,138,19.8
2020,여자,13. C56,난소,85세이상,106,18.6
2020,여자,13. C56,난소,연령전체,2947,11.4
1999-2020,남녀전체,13. C56,난소,00-04세,39,0.1
1999-2020,남녀전체,13. C56,난소,05-09세,147,0.2
1999-2020,남녀전체,13. C56,난소,10-14세,385,0.6
1999-2020,남녀전체,13. C56,난소,15-19세,793,1.1
1999-2020,남녀전체,13. C56,난소,20-24세,1035,1.3
1999-2020,남녀전체,13. C56,난소,25-29세,1231,1.5
1999-2020,남녀전체,13. C56,난소,30-34세,1617,1.8
1999-2020,남녀전체,13. C56,난소,35-39세,2442,2.6
1999-2020,남녀전체,13. C56,난소,40-44세,4052,4.3
1999-2020,남녀전체,13. C56,난소,45-49세,5988,6.8
1999-2020,남녀전체,13. C56,난소,50-54세,6282,8.1
1999-2020,남녀전체,13. C56,난소,55-59세,5421,8.3
1999-2020,남녀전체,13. C56,난소,60-64세,4432,8.4
1999-2020,남녀전체,13. C56,난소,65-69세,3604,8.7
1999-2020,남녀전체,13. C56,난소,70-74세,3102,9.8
1999-2020,남녀전체,13. C56,난소,75-79세,2401,10.6
1999-2020,남녀전체,13. C56,난소,80-84세,1521,11.5
1999-2020,남녀전체,13. C56,난소,85세이상,1080,12.7
1999-2020,남녀전체,13. C56,난소,연령전체,45572,4.2
1999-2020,남자,13. C56,난소,00-04세,0,
1999-2020,남자,13. C56,난소,05-09세,0,
1999-2020,남자,13. C56,난소,10-14세,0,
1999-2020,남자,13. C56,난소,15-19세,0,
1999-2020,남자,13. C56,난소,20-24세,0,
1999-2020,남자,13. C56,난소,25-29세,0,
1999-2020,남자,13. C56,난소,30-34세,0,
1999-2020,남자,13. C56,난소,35-39세,0,
1999-2020,남자,13. C56,난소,40-44세,0,
1999-2020,남자,13. C56,난소,45-49세,0,
1999-2020,남자,13. C56,난소,50-54세,0,
1999-2020,남자,13. C56,난소,55-59세,0,
1999-2020,남자,13. C56,난소,60-64세,0,
1999-2020,남자,13. C56,난소,65-69세,0,
1999-2020,남자,13. C56,난소,70-74세,0,
1999-2020,남자,13. C56,난소,75-79세,0,
1999-2020,남자,13. C56,난소,80-84세,0,
1999-2020,남자,13. C56,난소,85세이상,0,
1999-2020,남자,13. C56,난소,연령전체,0,
1999-2020,여자,13. C56,난소,00-04세,39,0.1
1999-2020,여자,13. C56,난소,05-09세,147,0.5
1999-2020,여자,13. C56,난소,10-14세,385,1.2
1999-2020,여자,13. C56,난소,15-19세,793,2.3
1999-2020,여자,13. C56,난소,20-24세,1035,2.8
1999-2020,여자,13. C56,난소,25-29세,1231,3.1
1999-2020,여자,13. C56,난소,30-34세,1617,3.8
1999-2020,여자,13. C56,난소,35-39세,2442,5.4
1999-2020,여자,13. C56,난소,40-44세,4052,8.8
1999-2020,여자,13. C56,난소,45-49세,5988,13.7
1999-2020,여자,13. C56,난소,50-54세,6282,16.4
1999-2020,여자,13. C56,난소,55-59세,5421,16.4
1999-2020,여자,13. C56,난소,60-64세,4432,16.3
1999-2020,여자,13. C56,난소,65-69세,3604,16.2
1999-2020,여자,13. C56,난소,70-74세,3102,17.1
1999-2020,여자,13. C56,난소,75-79세,2401,17.3
1999-2020,여자,13. C56,난소,80-84세,1521,17.2
1999-2020,여자,13. C56,난소,85세이상,1080,17
1999-2020,여자,13. C56,난소,연령전체,45572,8.4
1999,남녀전체,14. C61,전립선,00-04세,1,0
1999,남녀전체,14. C61,전립선,05-09세,0,
1999,남녀전체,14. C61,전립선,10-14세,0,
1999,남녀전체,14. C61,전립선,15-19세,1,0
1999,남녀전체,14. C61,전립선,20-24세,0,
1999,남녀전체,14. C61,전립선,25-29세,0,
1999,남녀전체,14. C61,전립선,30-34세,1,0
1999,남녀전체,14. C61,전립선,35-39세,2,0
1999,남녀전체,14. C61,전립선,40-44세,3,0.1
1999,남녀전체,14. C61,전립선,45-49세,17,0.6
1999,남녀전체,14. C61,전립선,50-54세,38,1.7
1999,남녀전체,14. C61,전립선,55-59세,88,4.2
1999,남녀전체,14. C61,전립선,60-64세,194,11.1
1999,남녀전체,14. C61,전립선,65-69세,253,20.7
1999,남녀전체,14. C61,전립선,70-74세,315,37.6
1999,남녀전체,14. C61,전립선,75-79세,284,50
1999,남녀전체,14. C61,전립선,80-84세,181,61
1999,남녀전체,14. C61,전립선,85세이상,77,42.6
1999,남녀전체,14. C61,전립선,연령전체,1455,3.1
1999,남자,14. C61,전립선,00-04세,1,0.1
1999,남자,14. C61,전립선,05-09세,0,
